,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
6567,-118.15,34.2,37.0,1997,361,1037,363,3,210300,INLAND
6568,-118.15,34.2,52.0,1786,306,1018,322,4,182100,INLAND
6569,-118.15,34.2,46.0,1505,261,857,269,4,184200,INLAND
6570,-118.15,34.21,34.0,2765,515,1422,438,5,238900,INLAND
6571,-118.15,34.19,48.0,1854,360,1126,382,3,161600,<1H OCEAN
6572,-118.15,34.19,47.0,1717,314,868,295,3,160700,<1H OCEAN
6573,-118.16,34.19,40.0,1840,358,1218,347,4,177900,<1H OCEAN
6574,-118.16,34.2,43.0,1810,343,988,307,3,176000,<1H OCEAN
6575,-118.18,34.22,40.0,1983,298,853,271,5,241700,<1H OCEAN
6576,-118.19,34.22,32.0,10626,1504,4353,1482,9,500001,<1H OCEAN
6577,-118.21,34.22,37.0,2260,322,941,303,8,500001,<1H OCEAN
6578,-118.18,34.2,44.0,1473,250,668,239,8,415900,<1H OCEAN
6579,-118.19,34.2,41.0,2031,294,859,302,7,483700,<1H OCEAN
6580,-118.19,34.21,41.0,1602,228,680,225,6,500001,<1H OCEAN
6581,-118.2,34.21,40.0,1477,228,609,224,7,500001,<1H OCEAN
6582,-118.2,34.21,42.0,1493,237,665,224,6,443900,<1H OCEAN
6583,-118.21,34.21,41.0,1676,263,757,255,4,450800,<1H OCEAN
6584,-118.22,34.23,34.0,3296,483,1268,478,8,500001,<1H OCEAN
6585,-118.21,34.22,39.0,3008,386,1240,370,9,500001,<1H OCEAN
6586,-118.22,34.22,39.0,2686,417,1094,402,7,500001,<1H OCEAN
6587,-118.23,34.22,37.0,1376,237,618,226,5,431800,<1H OCEAN
6588,-118.21,34.2,35.0,3646,552,1409,534,6,500001,<1H OCEAN
6589,-118.2,34.2,44.0,2890,438,1219,429,6,500001,<1H OCEAN
6591,-118.19,34.19,34.0,2061,260,825,254,15,500001,<1H OCEAN
6592,-118.2,34.19,38.0,2176,266,798,243,15,500001,<1H OCEAN
6593,-118.18,34.17,43.0,4269,591,1467,582,9,500001,<1H OCEAN
6594,-118.18,34.16,34.0,5012,746,1699,715,9,500001,<1H OCEAN
6595,-118.15,34.18,46.0,2230,488,1985,456,2,142100,<1H OCEAN
6596,-118.15,34.17,46.0,2553,558,1740,492,2,127500,<1H OCEAN
6597,-118.16,34.18,44.0,1870,389,1345,391,1,136100,<1H OCEAN
6598,-118.16,34.18,48.0,568,145,559,135,2,135700,<1H OCEAN
6599,-118.16,34.17,52.0,1193,228,703,221,3,163800,<1H OCEAN
6600,-118.17,34.18,44.0,1401,246,607,271,2,218800,<1H OCEAN
6601,-118.15,34.18,42.0,1521,320,1118,311,3,154900,<1H OCEAN
6602,-118.16,34.19,42.0,2076,462,1641,436,2,149200,<1H OCEAN
6603,-118.16,34.19,44.0,2195,449,1377,417,3,153500,<1H OCEAN
6604,-118.17,34.18,38.0,1280,231,828,237,4,166700,<1H OCEAN
6605,-118.17,34.19,45.0,1790,316,1035,312,4,173100,<1H OCEAN
6606,-118.13,34.19,42.0,2203,412,1012,377,4,234000,INLAND
6607,-118.14,34.18,47.0,3457,622,1700,579,3,226500,<1H OCEAN
6608,-118.14,34.19,49.0,1678,277,737,287,3,237000,INLAND
6609,-118.15,34.19,38.0,1750,411,1398,409,2,163100,<1H OCEAN
6610,-118.1,34.18,47.0,2168,352,902,361,5,300900,INLAND
6611,-118.11,34.18,52.0,3571,510,1434,490,5,376000,INLAND
6612,-118.12,34.18,44.0,2357,342,891,337,6,352700,INLAND
6613,-118.13,34.18,52.0,3094,519,1309,488,6,310900,INLAND
6614,-118.1,34.17,46.0,1774,315,753,330,4,279600,INLAND
6615,-118.1,34.17,48.0,1111,229,421,202,3,268100,INLAND
6616,-118.11,34.17,50.0,3374,598,1484,569,4,261600,INLAND
6617,-118.11,34.17,46.0,2837,592,1453,549,3,234600,INLAND
6618,-118.12,34.18,47.0,2344,513,1537,481,3,230600,INLAND
6619,-118.13,34.18,52.0,1464,211,603,226,5,309100,INLAND
6620,-118.12,34.17,37.0,2705,676,1551,608,2,225000,INLAND
6621,-118.12,34.17,52.0,1835,330,777,317,3,315400,INLAND
6622,-118.13,34.17,52.0,1784,368,966,345,3,261500,<1H OCEAN
6623,-118.14,34.18,52.0,1700,317,996,329,3,175000,<1H OCEAN
6624,-118.14,34.17,52.0,2667,486,1681,504,4,173100,<1H OCEAN
6625,-118.14,34.17,42.0,2757,713,2112,653,2,166800,<1H OCEAN
6626,-118.14,34.18,50.0,1493,326,1000,323,3,154400,<1H OCEAN
6627,-118.14,34.17,40.0,1054,251,1056,276,2,146700,<1H OCEAN
6628,-118.15,34.18,45.0,2612,664,3117,584,2,148800,<1H OCEAN
6629,-118.15,34.16,18.0,1711,383,1474,415,1,181300,<1H OCEAN
6630,-118.15,34.16,38.0,2471,529,1661,441,2,146600,<1H OCEAN
6631,-118.16,34.16,44.0,1284,278,925,261,1,178400,<1H OCEAN
6632,-118.16,34.17,46.0,1508,261,674,255,3,155400,<1H OCEAN
6633,-118.16,34.16,43.0,1276,226,545,209,4,230700,<1H OCEAN
6634,-118.16,34.16,52.0,1576,239,696,249,6,261800,<1H OCEAN
6635,-118.16,34.15,19.0,1721,290,571,278,6,500001,<1H OCEAN
6636,-118.16,34.15,17.0,821,163,229,164,7,263000,<1H OCEAN
6637,-118.14,34.16,39.0,2776,840,2546,773,2,153500,<1H OCEAN
6638,-118.14,34.15,52.0,407,160,227,148,1,187500,<1H OCEAN
6639,-118.15,34.15,52.0,275,123,273,111,1,500001,<1H OCEAN
6640,-118.15,34.16,52.0,1925,597,2258,594,1,162500,<1H OCEAN
6641,-118.15,34.15,49.0,806,199,698,172,2,137500,<1H OCEAN
6642,-118.14,34.17,34.0,2384,604,2073,540,2,158000,<1H OCEAN
6643,-118.14,34.16,30.0,2598,757,2869,769,2,142300,<1H OCEAN
6644,-118.15,34.16,20.0,2410,632,2135,578,1,148600,<1H OCEAN
6645,-118.15,34.17,36.0,930,280,1024,300,1,146400,<1H OCEAN
6646,-118.13,34.17,49.0,1962,435,1329,457,3,200000,<1H OCEAN
6647,-118.14,34.16,36.0,2973,807,2846,784,2,156300,<1H OCEAN
6648,-118.14,34.17,52.0,2687,600,1716,544,2,205700,<1H OCEAN
6649,-118.13,34.16,36.0,2162,658,1337,590,2,176700,<1H OCEAN
6650,-118.13,34.15,24.0,1125,341,579,321,2,141700,<1H OCEAN
6651,-118.14,34.15,41.0,1256,407,855,383,1,500001,<1H OCEAN
6652,-118.14,34.15,17.0,1896,674,971,652,0,175000,<1H OCEAN
6653,-118.14,34.16,38.0,1843,565,1449,524,2,215400,<1H OCEAN
6654,-118.12,34.16,30.0,1762,416,940,398,2,188600,<1H OCEAN
6655,-118.13,34.16,33.0,2682,716,2050,692,2,169500,<1H OCEAN
6656,-118.13,34.15,18.0,1665,477,1095,390,2,155600,<1H OCEAN
6657,-118.12,34.15,19.0,557,216,673,212,2,168800,<1H OCEAN
6658,-118.12,34.15,22.0,1671,480,1005,443,3,171400,<1H OCEAN
6659,-118.13,34.15,9.0,2099,625,1252,554,3,173100,<1H OCEAN
6660,-118.13,34.15,28.0,1119,334,739,323,2,125000,<1H OCEAN
6661,-118.12,34.17,52.0,2948,542,1363,495,4,287900,INLAND
6662,-118.13,34.16,52.0,1872,357,984,364,4,250400,<1H OCEAN
6663,-118.13,34.16,52.0,1596,314,1024,292,3,227900,<1H OCEAN
6664,-118.13,34.16,52.0,1787,427,1107,410,2,215000,<1H OCEAN
6665,-118.09,34.17,36.0,2875,552,1131,458,4,269300,INLAND
6666,-118.1,34.16,44.0,2795,496,1235,469,4,283700,INLAND
6667,-118.1,34.17,44.0,4505,894,2296,899,3,300500,INLAND
6668,-118.12,34.17,52.0,2166,483,1308,467,3,222600,INLAND
6669,-118.11,34.16,52.0,3158,459,1229,444,5,325600,INLAND
6670,-118.11,34.16,52.0,2489,437,1101,438,4,320300,INLAND
6671,-118.11,34.16,52.0,1353,274,852,306,3,239900,INLAND
6672,-118.11,34.15,40.0,1950,509,1038,438,2,196100,<1H OCEAN
6673,-118.11,34.15,26.0,2193,558,1186,559,3,184100,<1H OCEAN
6674,-118.12,34.15,35.0,1760,447,984,384,3,198200,<1H OCEAN
6675,-118.12,34.16,52.0,2218,437,1211,422,5,241900,<1H OCEAN
6676,-118.1,34.16,46.0,2863,513,1412,498,5,330200,INLAND
6677,-118.1,34.15,32.0,978,227,543,211,3,199000,INLAND
6678,-118.1,34.15,14.0,1442,369,782,343,2,177500,INLAND
6679,-118.08,34.16,42.0,3490,665,1713,620,4,242400,INLAND
6680,-118.09,34.15,46.0,271,74,150,55,2,237500,INLAND
6681,-118.09,34.15,52.0,670,141,268,110,3,205000,INLAND
6682,-118.09,34.15,49.0,1467,259,688,260,4,260100,INLAND
6683,-118.09,34.16,45.0,2199,358,942,353,5,321100,INLAND
6684,-118.07,34.16,39.0,1804,265,730,276,6,397500,INLAND
6685,-118.07,34.16,35.0,2459,438,970,437,4,369400,INLAND
6686,-118.07,34.15,45.0,1095,237,672,234,3,209200,INLAND
6687,-118.07,34.14,42.0,3200,685,1668,628,3,260400,INLAND
6688,-118.08,34.15,28.0,238,58,142,31,0,500001,INLAND
6689,-118.08,34.14,45.0,2923,604,1903,560,3,218700,INLAND
6690,-118.08,34.14,52.0,1282,189,431,187,6,470800,INLAND
6691,-118.08,34.13,46.0,1238,147,377,145,8,500001,INLAND
6692,-118.08,34.13,35.0,1897,279,733,291,7,500001,INLAND
6693,-118.08,34.14,42.0,2690,589,1149,535,3,281100,INLAND
6694,-118.09,34.14,40.0,3092,549,1457,536,5,373800,INLAND
6695,-118.09,34.15,45.0,1345,356,749,327,2,210900,INLAND
6696,-118.1,34.14,45.0,3066,659,1287,625,3,324400,<1H OCEAN
6697,-118.11,34.14,52.0,2401,332,810,308,6,358700,<1H OCEAN
6698,-118.1,34.14,26.0,6262,1645,3001,1505,3,213200,<1H OCEAN
6699,-118.11,34.14,44.0,3298,615,1417,643,4,434800,<1H OCEAN
6700,-118.12,34.14,52.0,2337,352,981,328,5,490400,<1H OCEAN
6701,-118.12,34.14,25.0,3420,977,1718,947,3,217900,<1H OCEAN
6702,-118.13,34.13,39.0,2099,397,1500,380,4,493200,<1H OCEAN
6703,-118.13,34.14,23.0,5465,1494,2511,1359,3,210900,<1H OCEAN
6704,-118.13,34.14,29.0,3559,1034,1658,965,3,163900,<1H OCEAN
6705,-118.14,34.14,24.0,10239,2823,4210,2565,3,225000,<1H OCEAN
6706,-118.14,34.14,17.0,3404,1011,1694,949,2,282300,<1H OCEAN
6707,-118.15,34.14,27.0,1499,426,755,414,3,258300,<1H OCEAN
6708,-118.15,34.14,45.0,543,191,454,181,2,55000,<1H OCEAN
6709,-118.15,34.14,52.0,403,117,361,105,1,187500,<1H OCEAN
6710,-118.16,34.14,27.0,1551,254,816,233,8,500001,<1H OCEAN
6711,-118.16,34.14,41.0,3039,482,973,446,7,500001,<1H OCEAN
6712,-118.17,34.14,45.0,2257,285,759,305,11,500001,<1H OCEAN
6713,-118.18,34.13,44.0,2734,415,1057,424,7,477800,<1H OCEAN
6714,-118.18,34.13,39.0,2902,460,1007,420,6,363000,<1H OCEAN
6715,-118.18,34.14,38.0,3039,487,1131,465,7,360900,<1H OCEAN
6716,-118.15,34.13,30.0,2763,520,1143,465,4,500001,<1H OCEAN
6717,-118.15,34.13,50.0,2443,494,947,451,4,314700,<1H OCEAN
6718,-118.16,34.13,36.0,4003,647,1337,631,7,500001,<1H OCEAN
6719,-118.13,34.13,52.0,2826,381,924,365,7,500001,<1H OCEAN
6720,-118.13,34.12,46.0,3156,430,1109,423,10,500001,<1H OCEAN
6721,-118.14,34.13,16.0,3569,821,1505,783,4,251100,<1H OCEAN
6722,-118.14,34.13,49.0,4438,803,1650,741,5,479700,<1H OCEAN
6723,-118.15,34.13,34.0,824,224,430,213,3,215000,<1H OCEAN
6724,-118.12,34.13,52.0,2935,341,975,327,11,500001,<1H OCEAN
6725,-118.11,34.12,48.0,2476,313,900,303,10,500001,<1H OCEAN
6726,-118.11,34.12,52.0,2954,371,1152,347,11,500001,<1H OCEAN
6727,-118.12,34.12,52.0,2907,317,956,279,15,500001,<1H OCEAN
6728,-118.12,34.11,52.0,2787,353,1057,364,10,500001,<1H OCEAN
6729,-118.13,34.11,52.0,2568,345,1102,345,9,500001,<1H OCEAN
6730,-118.14,34.11,52.0,2742,422,1153,414,8,500001,<1H OCEAN
6731,-118.1,34.13,44.0,1917,265,754,257,12,500001,<1H OCEAN
6732,-118.1,34.13,44.0,1745,237,693,248,9,500001,<1H OCEAN
6733,-118.09,34.12,45.0,2966,415,1231,409,7,500001,<1H OCEAN
6734,-118.1,34.12,49.0,3783,579,1601,539,6,500001,<1H OCEAN
6735,-118.1,34.12,50.0,1835,231,636,211,11,500001,<1H OCEAN
6736,-118.1,34.13,47.0,2234,276,749,260,15,500001,<1H OCEAN
6737,-118.08,34.13,39.0,788,128,413,139,5,396700,INLAND
6738,-118.08,34.12,41.0,1598,280,807,282,5,325000,<1H OCEAN
6739,-118.09,34.12,38.0,2638,432,1284,433,5,342700,<1H OCEAN
6740,-118.09,34.12,38.0,1713,285,779,286,5,359900,<1H OCEAN
6741,-118.07,34.13,27.0,3787,913,1992,853,3,251200,INLAND
6742,-118.08,34.13,28.0,4465,985,2273,949,3,228500,INLAND
6743,-118.07,34.12,30.0,2201,559,1194,531,4,279900,INLAND
6744,-118.07,34.12,43.0,1554,287,802,277,4,272600,INLAND
6745,-118.08,34.12,34.0,2921,641,1541,562,3,264100,<1H OCEAN
6746,-118.08,34.12,27.0,1685,341,757,317,4,270500,<1H OCEAN
6747,-118.07,34.11,41.0,2869,563,1627,533,5,270700,<1H OCEAN
6748,-118.07,34.11,47.0,832,194,419,156,3,225000,<1H OCEAN
6749,-118.08,34.11,42.0,2628,525,1494,523,3,257200,<1H OCEAN
6750,-118.08,34.11,42.0,1969,353,927,354,5,285300,<1H OCEAN
6751,-118.08,34.1,32.0,2830,645,1500,527,3,214600,<1H OCEAN
6752,-118.09,34.11,36.0,2966,527,1231,482,4,316800,<1H OCEAN
6753,-118.09,34.11,45.0,1883,275,764,289,6,414800,<1H OCEAN
6754,-118.1,34.1,52.0,1788,313,792,294,3,280000,<1H OCEAN
6755,-118.1,34.11,49.0,3367,523,1317,495,6,351400,<1H OCEAN
6756,-118.11,34.11,50.0,2131,294,753,284,6,352200,<1H OCEAN
6757,-118.11,34.1,49.0,2812,478,1329,490,5,292900,<1H OCEAN
6758,-118.12,34.11,48.0,2124,319,785,319,5,359600,<1H OCEAN
6759,-118.12,34.1,49.0,2057,430,1103,414,4,282600,<1H OCEAN
6760,-118.12,34.1,34.0,2918,555,1435,568,4,306300,<1H OCEAN
6761,-118.13,34.1,19.0,2742,756,1396,703,2,197500,<1H OCEAN
6762,-118.13,34.09,21.0,3862,1186,2773,1102,2,188200,<1H OCEAN
6763,-118.13,34.1,26.0,3050,825,2153,772,3,214100,<1H OCEAN
6764,-118.14,34.09,20.0,3447,1007,2622,934,2,208700,<1H OCEAN
6765,-118.13,34.11,45.0,1780,289,755,328,4,351100,<1H OCEAN
6766,-118.13,34.1,24.0,4670,1185,2478,1107,3,252400,<1H OCEAN
6767,-118.14,34.1,52.0,4061,861,2290,790,2,258400,<1H OCEAN
6768,-118.14,34.11,52.0,3367,545,1427,535,5,444500,<1H OCEAN
6769,-118.15,34.1,52.0,4325,823,1927,795,3,419100,<1H OCEAN
6770,-118.15,34.11,52.0,2375,369,930,351,7,469100,<1H OCEAN
6771,-118.15,34.11,52.0,1746,330,704,306,3,364800,<1H OCEAN
6772,-118.15,34.11,52.0,1000,192,363,158,4,352800,<1H OCEAN
6773,-118.15,34.12,36.0,6119,1513,2719,1402,3,319700,<1H OCEAN
6774,-118.15,34.12,43.0,1810,427,742,429,3,350000,<1H OCEAN
6775,-118.15,34.12,52.0,1518,344,725,296,3,204500,<1H OCEAN
6776,-118.15,34.12,49.0,1789,288,848,311,6,500000,<1H OCEAN
6777,-118.16,34.12,38.0,2231,489,940,484,5,435100,<1H OCEAN
6778,-118.17,34.12,37.0,2246,481,995,459,4,354700,<1H OCEAN
6779,-118.15,34.11,39.0,2618,582,1314,532,3,309300,<1H OCEAN
6780,-118.15,34.1,39.0,3856,867,1847,830,3,364900,<1H OCEAN
6781,-118.16,34.11,31.0,5715,1154,2639,1079,4,364400,<1H OCEAN
6782,-118.16,34.11,48.0,1091,236,632,234,3,263600,<1H OCEAN
6783,-118.17,34.11,39.0,1758,436,892,447,3,278900,<1H OCEAN
6784,-118.17,34.11,26.0,4971,996,2370,932,4,381400,<1H OCEAN
6785,-118.17,34.1,25.0,4444,647,1922,652,8,477300,<1H OCEAN
6786,-118.14,34.1,27.0,4073,1013,2411,933,3,231000,<1H OCEAN
6787,-118.15,34.09,27.0,1935,460,1456,382,2,192800,<1H OCEAN
6788,-118.15,34.09,52.0,2203,430,1238,403,4,225800,<1H OCEAN
6789,-118.16,34.09,52.0,1722,448,1122,425,3,224000,<1H OCEAN
6790,-118.15,34.1,36.0,3514,818,2277,828,3,229300,<1H OCEAN
6791,-118.15,34.08,44.0,1053,251,941,256,3,205600,<1H OCEAN
6792,-118.15,34.08,48.0,3697,816,2446,787,3,199200,<1H OCEAN
6793,-118.14,34.09,28.0,4164,1127,2934,1014,2,218800,<1H OCEAN
6794,-118.14,34.09,38.0,1745,457,1547,460,2,219000,<1H OCEAN
6795,-118.14,34.08,24.0,3988,1098,2909,1034,2,170000,<1H OCEAN
6796,-118.14,34.08,30.0,1433,397,1110,346,2,191700,<1H OCEAN
6797,-118.14,34.08,24.0,2999,786,2937,796,2,217800,<1H OCEAN
6798,-118.14,34.07,52.0,695,145,523,170,3,220400,<1H OCEAN
6799,-118.11,34.1,44.0,2012,435,1454,456,3,226600,<1H OCEAN
6800,-118.12,34.09,25.0,4870,1371,3518,1296,3,188400,<1H OCEAN
6801,-118.13,34.09,42.0,700,212,662,210,3,191700,<1H OCEAN
6802,-118.13,34.09,42.0,2562,781,1936,687,2,219000,<1H OCEAN
6803,-118.13,34.08,40.0,1931,449,1367,446,2,228400,<1H OCEAN
6804,-118.09,34.1,27.0,6010,1532,3620,1445,2,201700,<1H OCEAN
6805,-118.1,34.1,41.0,1379,315,1249,309,2,183100,<1H OCEAN
6806,-118.09,34.09,36.0,1068,246,949,250,2,188500,<1H OCEAN
6807,-118.1,34.09,44.0,2352,484,1517,463,4,258000,<1H OCEAN
6808,-118.1,34.1,29.0,1937,448,1352,433,3,234600,<1H OCEAN
6809,-118.11,34.1,20.0,3090,802,2109,738,3,192500,<1H OCEAN
6810,-118.1,34.1,34.0,2578,645,1628,617,2,210900,<1H OCEAN
6811,-118.07,34.1,34.0,2253,522,1262,511,3,259800,<1H OCEAN
6812,-118.07,34.09,33.0,2178,445,1153,400,3,212000,<1H OCEAN
6813,-118.07,34.1,28.0,676,177,543,185,3,187500,<1H OCEAN
6815,-118.08,34.1,36.0,2679,548,1605,533,3,213200,<1H OCEAN
6816,-118.09,34.1,40.0,1904,393,1183,364,3,210400,<1H OCEAN
6817,-118.08,34.08,38.0,1889,407,1330,396,3,205200,<1H OCEAN
6818,-118.08,34.08,43.0,1716,402,1343,386,2,211400,<1H OCEAN
6819,-118.09,34.09,40.0,855,208,745,222,3,224000,<1H OCEAN
6820,-118.09,34.08,34.0,1513,384,986,336,2,235600,<1H OCEAN
6821,-118.09,34.08,33.0,1430,344,1165,328,3,206000,<1H OCEAN
6822,-118.09,34.08,42.0,1003,236,769,231,3,218300,<1H OCEAN
6823,-118.1,34.09,42.0,1460,289,829,273,4,227300,<1H OCEAN
6824,-118.1,34.08,37.0,2894,659,1977,636,2,208100,<1H OCEAN
6825,-118.1,34.08,24.0,4510,1296,3985,1240,2,204600,<1H OCEAN
6826,-118.1,34.09,46.0,2822,525,1434,520,3,238300,<1H OCEAN
6827,-118.11,34.08,42.0,3172,644,1829,642,3,243200,<1H OCEAN
6828,-118.11,34.08,30.0,2350,472,945,467,3,201000,<1H OCEAN
6829,-118.11,34.08,45.0,1106,226,779,205,4,244800,<1H OCEAN
6830,-118.11,34.07,46.0,1130,229,698,209,5,244400,<1H OCEAN
6831,-118.12,34.09,25.0,3603,1003,2719,913,2,208000,<1H OCEAN
6832,-118.12,34.08,52.0,1437,290,980,282,5,245700,<1H OCEAN
6833,-118.12,34.08,49.0,1782,374,1010,367,3,268200,<1H OCEAN
6834,-118.13,34.08,34.0,3848,991,2814,972,2,227100,<1H OCEAN
6836,-118.13,34.08,35.0,2517,662,1883,607,2,223000,<1H OCEAN
6837,-118.12,34.08,36.0,2433,585,1565,563,3,234900,<1H OCEAN
6838,-118.13,34.07,32.0,1880,428,1404,424,3,220500,<1H OCEAN
6839,-118.12,34.07,45.0,1770,423,1410,389,3,212500,<1H OCEAN
6840,-118.12,34.07,43.0,1050,252,820,244,2,215600,<1H OCEAN
6841,-118.12,34.06,23.0,1190,347,965,327,2,211800,<1H OCEAN
6842,-118.13,34.06,17.0,1714,572,1590,568,1,183900,<1H OCEAN
6843,-118.13,34.07,20.0,2130,654,1870,578,2,192200,<1H OCEAN
6844,-118.12,34.06,17.0,5137,1614,4945,1535,2,181600,<1H OCEAN
6845,-118.11,34.07,19.0,3215,907,3072,870,2,202300,<1H OCEAN
6846,-118.11,34.06,18.0,2609,721,2221,703,2,192300,<1H OCEAN
6847,-118.14,34.07,42.0,1036,199,656,215,4,235000,<1H OCEAN
6848,-118.14,34.06,39.0,2390,444,1246,422,3,245700,<1H OCEAN
6849,-118.14,34.06,37.0,1339,258,706,238,4,253800,<1H OCEAN
6850,-118.15,34.07,52.0,1983,344,887,331,3,234400,<1H OCEAN
6851,-118.15,34.07,44.0,1626,383,1063,334,2,220700,<1H OCEAN
6852,-118.16,34.07,47.0,2994,543,1651,561,3,241500,<1H OCEAN
6853,-118.16,34.07,42.0,3836,777,2118,754,3,254600,<1H OCEAN
6854,-118.15,34.07,40.0,1072,204,940,200,3,242700,<1H OCEAN
6855,-118.15,34.06,28.0,3855,922,2517,874,3,204300,<1H OCEAN
6856,-118.16,34.06,25.0,4284,741,2163,701,6,315100,<1H OCEAN
6857,-118.16,34.06,27.0,1675,274,785,275,5,301100,<1H OCEAN
6858,-118.14,34.05,25.0,5478,1136,3062,1096,3,341100,<1H OCEAN
6859,-118.15,34.05,31.0,3362,799,1939,754,3,305800,<1H OCEAN
6860,-118.15,34.05,33.0,3287,649,1783,653,3,293300,<1H OCEAN
6861,-118.13,34.06,30.0,1692,398,1130,365,2,198500,<1H OCEAN
6862,-118.14,34.06,27.0,5257,1082,3496,1036,3,237200,<1H OCEAN
6863,-118.13,34.05,35.0,3229,616,1879,595,3,268400,<1H OCEAN
6864,-118.14,34.05,39.0,1880,367,954,349,3,236400,<1H OCEAN
6865,-118.12,34.06,35.0,1729,438,1308,412,2,197200,<1H OCEAN
6866,-118.12,34.06,25.0,1137,293,800,281,2,233300,<1H OCEAN
6867,-118.12,34.06,25.0,1526,388,1304,378,3,214700,<1H OCEAN
6868,-118.11,34.06,32.0,1273,344,1148,368,2,214700,<1H OCEAN
6869,-118.11,34.06,16.0,2416,565,1750,514,2,163700,<1H OCEAN
6870,-118.11,34.06,14.0,2628,668,2208,574,2,160300,<1H OCEAN
6871,-118.09,34.07,45.0,593,133,481,128,2,199300,<1H OCEAN
6872,-118.09,34.07,38.0,1036,226,1058,235,3,184200,<1H OCEAN
6873,-118.1,34.08,21.0,1349,352,1188,330,2,182100,<1H OCEAN
6874,-118.1,34.07,29.0,1179,313,1255,308,2,176800,<1H OCEAN
6875,-118.11,34.07,39.0,1270,299,1073,278,3,186600,<1H OCEAN
6876,-118.1,34.07,36.0,1240,349,1383,338,2,170300,<1H OCEAN
6877,-118.1,34.07,36.0,3661,956,3816,931,2,185000,<1H OCEAN
6878,-118.09,34.07,26.0,794,182,709,170,3,170800,<1H OCEAN
6879,-118.1,34.07,33.0,3437,1081,3817,1042,2,203700,<1H OCEAN
6880,-118.09,34.07,45.0,726,146,568,160,3,183200,<1H OCEAN
6881,-118.09,34.07,31.0,1054,252,1032,258,2,188500,<1H OCEAN
6882,-118.09,34.06,30.0,1980,552,2264,511,2,179400,<1H OCEAN
6883,-118.09,34.06,38.0,3230,840,3485,827,2,171600,<1H OCEAN
6884,-118.08,34.04,20.0,5841,1146,3273,1131,4,185100,<1H OCEAN
6885,-118.09,34.06,31.0,1146,289,1163,258,2,185600,<1H OCEAN
6886,-118.1,34.06,31.0,2852,740,3100,725,2,178800,<1H OCEAN
6887,-118.1,34.06,36.0,1463,369,1492,366,3,179200,<1H OCEAN
6888,-118.11,34.06,30.0,1547,436,1700,410,2,187500,<1H OCEAN
6889,-118.09,34.05,22.0,1764,357,1379,363,3,199000,<1H OCEAN
6890,-118.1,34.05,31.0,3559,734,2975,715,3,183300,<1H OCEAN
6891,-118.1,34.05,26.0,1495,328,1296,304,2,152300,<1H OCEAN
6892,-118.09,34.04,18.0,5580,1369,3842,1276,3,168500,<1H OCEAN
6893,-118.09,34.04,24.0,1543,257,824,271,6,272600,<1H OCEAN
6894,-118.11,34.05,23.0,3436,565,1729,529,5,266700,<1H OCEAN
6895,-118.11,34.04,28.0,3913,696,2264,697,5,258000,<1H OCEAN
6896,-118.12,34.05,32.0,3775,786,2416,792,3,247600,<1H OCEAN
6897,-118.12,34.04,35.0,1038,209,598,190,5,254900,<1H OCEAN
6898,-118.13,34.04,36.0,1938,364,1118,374,3,227300,<1H OCEAN
6899,-118.13,34.04,40.0,1444,312,881,303,3,220500,<1H OCEAN
6900,-118.14,34.03,38.0,1447,293,1042,284,4,211500,<1H OCEAN
6901,-118.15,34.04,33.0,818,195,664,198,2,203300,<1H OCEAN
6902,-118.14,34.04,43.0,1949,464,1216,457,3,209300,<1H OCEAN
6903,-118.14,34.04,40.0,1966,391,1120,362,3,198800,<1H OCEAN
6904,-118.14,34.04,37.0,1129,212,509,202,2,243200,<1H OCEAN
6905,-118.11,34.03,36.0,1493,316,989,293,3,213700,<1H OCEAN
6906,-118.13,34.04,42.0,2205,451,1392,423,4,211400,<1H OCEAN
6907,-118.12,34.04,34.0,2103,427,1355,434,4,235300,<1H OCEAN
6908,-118.12,34.04,35.0,1064,203,608,201,4,246900,<1H OCEAN
6909,-117.93,33.95,31.0,3600,468,1382,435,7,500001,<1H OCEAN
6910,-117.95,33.95,29.0,4943,674,1913,641,6,379300,<1H OCEAN
6911,-117.95,33.97,33.0,1113,145,424,137,8,500001,<1H OCEAN
6912,-117.97,33.96,30.0,4873,667,1995,638,7,441900,<1H OCEAN
6913,-117.98,33.95,35.0,4055,652,1758,639,6,282400,<1H OCEAN
6914,-117.98,33.94,36.0,4297,717,2038,700,5,258800,<1H OCEAN
6915,-117.99,33.95,30.0,2217,284,851,291,10,498600,<1H OCEAN
6916,-118.0,33.95,35.0,1431,210,505,213,6,401000,<1H OCEAN
6917,-118.01,33.95,35.0,1755,322,774,290,5,296700,<1H OCEAN
6918,-118.0,33.96,37.0,2414,323,878,305,9,453800,<1H OCEAN
6919,-117.99,33.97,18.0,4078,484,1490,482,10,500001,<1H OCEAN
6920,-118.05,34.02,31.0,40,8,25,7,2,375000,<1H OCEAN
6921,-118.03,34.01,10.0,6531,1036,2975,1018,6,403700,<1H OCEAN
6922,-118.06,34.02,25.0,3548,639,2653,664,5,188800,<1H OCEAN
6923,-118.06,34.01,34.0,1962,396,1488,332,3,155100,<1H OCEAN
6924,-118.07,34.01,38.0,2245,444,1540,419,3,171000,<1H OCEAN
6925,-118.07,34.01,36.0,1391,283,1025,275,3,176800,<1H OCEAN
